report_text,source_name
"puceron lanigere du pommier :des colonies très importantes de ce puceron sont actuellement en cours de formation. ces pucerons gris-bleu cendrés se rencontrent principalement sur les jeunes rameaux et attirent l'attention dès qu'ils commencent à produire leurs flocons laineux d'un blanc pur.
n est encore possible de réduire leur développement par l'application d'un traitement aux esters phosphoriques (parathion ou oléoparathion) à l'aide d'un appareil réalisant au moins 8 kg. de pression.",AA_TC_Rhone-Alpes_1954_022
"courrier des abonnesd'un abonné de la loire, en date du 22 juillet :
« powrriez-vous s'il vous plaît me renseigner sur le traitement qui serait le plus efficace pour combattre le "" blanc "" du pêcher qui rassemble à l'oïdium de la vigne ? cette maladie recroqueville les feuilles des arbustes atteints et arrêtte la végétation. »",AA_TC_Rhone-Alpes_1954_022
"réponse sa la suite d'essais réalisés l'an dernier, il apparaît que le soufre micronisé mouillable, utilisé à 300 gr./hl. de préférence par temps frais et sec, amène une réduction sensible des attaques de l'oïdium du pêcher.
le contrôleur chargé des avertissements agricoles :
p. latard.
l'inspectewr de la protection des végétaux :
a. pithioud.",AA_TC_Rhone-Alpes_1954_022
bulletin n0277 du 10/05/95 : 2 pages,AA_GC_Champagne-Ardenne_1995_013
escourgeonstade sortie des barbes à épiaison.,AA_GC_Champagne-Ardenne_1995_013
maladiestoutes les maladies du feuillage ont rapidement évolué. l'helminthosporiose est parfois bien installée sur la fi. la rouille naine est également trouvée sur les étages supérieurs. la pression de la rhynchosporiose est toujours importante. seul l'oïdium est peu virulent et atteint surtout les f3 et f4.,AA_GC_Champagne-Ardenne_1995_013
m nos conseils :faire la deuxième applicationfongicide en visant l'ensemble du complexe parasitaire. nous vous rappelons que seules les matières actives homologuées sur escourgeon sont autorisées. l 'emploi de toute autre matière active est interdite et est sous la responsabilité de l'agriculteur (voir bulletin n°269 du 14/03 «ne soyez pas hors la loi»).,AA_GC_Champagne-Ardenne_1995_013
bléstade 3 noeuds pour les plus tardifs à début épiaison pour les plus précoces.,AA_GC_Champagne-Ardenne_1995_013
"maladiesla septoriose est systématiquement présente sur f3 dans les parcelles précoces de l'aube et de la marne (brie, sézannais et craie sud) et atteint la f2 vraie. dans les parcelles plus tardives (rethélois, nord-chalons et tardenois), la septoriose reste localisée sur la f3. l'oïdium, bien qu ' ayant progressé dans les parcelles touchées et sur les variétés sensibles, n'est pas la maladie majeure. la présence de quelques pustules de rouille brune est notée ponctuellement. quant au risque septoriose donné par presept, il est nettement plus bas qu'en 1994 à la même période (voir le coin presept).",AA_GC_Champagne-Ardenne_1995_013
"m nos conseils :cas des parcelles en début épiaison, elles doivent être toutes protégées.
- cas des parcelles où la dernière feuille est étalée : si on note la présence de septoriose sur f3, intervenir rapidement, sinon attendre le gonflement, voire le début de l'épiaison pour faire le dernier fongicide.
- cas des parcelles les plus tardives : attendre la montée de la septoriose sur f3 ou le stade gonflement pour intervenir",AA_GC_Champagne-Ardenne_1995_013
orge de printempsstade fin tallage à début redressement.,AA_GC_Champagne-Ardenne_1995_013
maladiesl'helminthosporiose et parfois l'oïdium (brie) sont fréquents sur certaines parcelles. des pustules de rouille naine commencent à apparaître.,AA_GC_Champagne-Ardenne_1995_013
"0 nos conseils :dans la plupart des cas, il est encore trop tôt pour intervvenir. n'envisager un fongicide que dans le cas de parcelles très précoces où l'oïdium est fortement installé.",AA_GC_Champagne-Ardenne_1995_013
colzastade g2 à g4.,AA_GC_Champagne-Ardenne_1995_013
"charançon des siliquesleur activité reste en moyenne faible. les comptages réalisés montrent seulement une activité en bordure de champs (jusqu'à 44 % de pieds touchés). dans la parcelle même, très peu de charançons sont observés.",AA_GC_Champagne-Ardenne_1995_013
m nos conseils :un insecticide n 'est en général pas justifié.,AA_GC_Champagne-Ardenne_1995_013
"maladiesles symptômes de sclérotinia sont confirmés dans certains secteurs de l'aube (bourranton). le mildiou est toujours très fortement implanté. peu ou pas d' évolution des autres maladies (alternaria, phoma et pseudocercosporella).
de nouvelles contaminations de sclérotinia pourraient avoir lieu dans les prochains jours si un temps pluvieux avec des températures élevées s'annonce.",AA_GC_Champagne-Ardenne_1995_013
0 nos conseils:toutes les parcelles ont dû être protégées.,AA_GC_Champagne-Ardenne_1995_013
poisstade 4 à 7 feuilles vraies.,AA_GC_Champagne-Ardenne_1995_013
"puceronsils s'observent fréquemment sur les pois mais en nombre très limité. la météo (fraîcheur, pluie et vent) annoncée risque de leur être très défavorable.",AA_GC_Champagne-Ardenne_1995_013
escourgeon :2illne fongicide.,AA_GC_Champagne-Ardenne_1995_013
blé :traitement gonflement.,AA_GC_Champagne-Ardenne_1995_013
betterave : .er aphicide en végétation.,AA_GC_Champagne-Ardenne_1995_013
colza :peu de charançons.,AA_GC_Champagne-Ardenne_1995_013
pois :pas de vol de cécidomyie. lers pucerons.,AA_GC_Champagne-Ardenne_1995_013
"tournesol :lors pucerons.
l'agrément des distributeurs et applicateurs de produits phytosanitaires sera l'objet d'une réunion d'information organisée par la fdgpc (fédération départementale des groupements de défense des cultures) au lycée agricole de somme-vesle (marne) le vendredi 9 juin à 10 h 00.
un problème d'abonnement ? appelez michèle simon au 26.87.58.01",AA_GC_Champagne-Ardenne_1995_013
m nos conseils:surveiller les cultures et l'évolution des populations.,AA_GC_Champagne-Ardenne_1995_013
"cécidomyiesles piégeages réalisés sur les communes de somme-vesle et de vanault le chatel depuis le 13 avril dans les parcelles de blé de pois et de pois indiquent qu'il n'y a eu encore aucun vol de la cécidomyie. les moucherons que l'on peut observer à l'heure actuelle sont des sciarides ou des espèces d'autres cécidomyies telles que les dasyneura (cécidomyie du colza). de plus, les pois ne sont pas au stade sensible (boutons verts formés mais cachés par les stipules).",AA_GC_Champagne-Ardenne_1995_013
"0 nos conseils :pour les zones concernées, nous vous informerons dès que les premières captures auront eu lieu dans les parcelles d'émergence (blé).",AA_GC_Champagne-Ardenne_1995_013
tournesol1 paire de feuilles vraies (b2).,AA_GC_Champagne-Ardenne_1995_013
puceronsles piégeages à la tour à succion de lavannes du brachycaudus helichrysi (pucerons du tournesol) ont commencé très fortement ce dernier week-end (28 captures le 8 mai). les tout premiers sont observés dans l'aube (montmartin). ils ne devraient pas tarder à apparaître sur les cultures dans la marne.,AA_GC_Champagne-Ardenne_1995_013
"a nos conseils :surveiller les cultures dès le stade 2 feuilles vraies. n'envisager un traitement avant le stade b5 que si vous comptez entre 30 et 50 pucerons par plante. utiliser dans ce cas, serk à 1,5 l/ha ou pirimor à 0,250 kg/ha si la température d 'application est supérieure à 20°c.",AA_GC_Champagne-Ardenne_1995_013
betteravestade cotylédons à deux paires de feuilles vraies.,AA_GC_Champagne-Ardenne_1995_013
puceronsles vols des pucerons responsables des jaunisses de la betterave ont débuté à la tour depuis le 1 er mai. les aptères commencent à s'installer sur quelques pieds de betteraves.,AA_GC_Champagne-Ardenne_1995_013
"0 nos conseils :si votre parcelle n 'est pas protégée par un insecticide au semis efficace contre les pucerons ou si vous êtes en fin de rémanence des produits de type cura ter, un insecticide est el envisager dès à présent.",AA_GC_Champagne-Ardenne_1995_013
maïsstade levée.,AA_GC_Champagne-Ardenne_1995_013
"puceronsles premiers pucerons s'observent en culture, mais à ce stade, seules des populations dépassant plusieurs dizaines de pucerons ailés par plante, avec début de formation de colonies d'aptères, sont nuisibles.",AA_GC_Champagne-Ardenne_1995_013
a nos conseils :pas d'intervention.,AA_GC_Champagne-Ardenne_1995_013
le point sur...,AA_GC_Champagne-Ardenne_1995_013
"les pucerons de la betterave5
pucerons sont responsables de la contami nation des betteraves. les pucerons verts (myzus persicae et ascalonicus, macrosiphum euphorbiae et acyrtosiphon pisum) apportent le virus dans la parcelle et le puceron noir (aphis fabae le dissémine). la betterave est sensible dès la levée et extériorise les premiers symptômes 3 à 9 semaines après la date d'inoculation lorsque la feuille a atteint sa taille maximale. la période d'incubation augmente avec le stade de développement des plantes. dans tous les cas, la culture est à protéger de la levée jusqu'au stade couverture du sol. la protection au semis étant souvent insuffisante pour couvrir toute la période de sensibilité, il est nécessaire de réaliser une protection en végétation.
- dans les parcelles protégées gaucho (rémanence 75 jours voire plus), on peut éviter certaines années tout traitement aphicide en végétation,
- dans les parcelles protégées temik 10 g à 9 kg ou dacamox à 16 kg/ha (rémanence de 60 jours au maximum), une intervention foliaire est dans bien des cas indispensable en fin de rémanence des microgranulés,
- dans les parcelles protégées avec des produits de type curater, counter... (rémanence de 30 jours), l'utilisation de 2 aphicides en végétation est indispensable.",AA_GC_Champagne-Ardenne_1995_013
"le coin de preseptsituation prévue pour le 13/05 dans le pire des cas v..
les symptômes actuellement visibles sont dus i aux contaminations de la 2ème quinzaine de i mars. les contaminations de mi-avril vont sortir.i",AA_GC_Champagne-Ardenne_1995_013
18 août 1981special producteurs de choux (fleurs) du comtat,AA_TC-PACA_1981_030
"noctuelle du chou (mamestra brassicae)dans la basse vallée de la durance, le vol et les pontes de cette noctuelle ont débuté. les premiers dégâts seront visibles à la face inférieure des feuilles dès les premières éclosions.
en conséquence dans cette région, il est recommandé de commencer la protection des cultures de choux(fleurs\ en sachant que les cultures les plus avancées sont aussi les plus vulnérables.
deux traitements suffisent en général à couvrir la période de risque :
• 1ère application à partir des 20-25 août suivant le développement des cultures.
• 2ème application une quinzaine de jours après la première.
on utilisera de préférence l'une des matières actives suivantes, en pulvérisation:
- acéphate (orthène) : 75 g de m.a./hl.
- méthomvl (lannate) : 100 g de m.a./hl.
ces traitements sont également efficaces contre les 'larves de la pieride du chou.
le chef de la circonscription phytosanitaire provence,alpes, cote d'azur & corse g. touzaa",AA_TC-PACA_1981_030
"bulletin technique n° 18 2 juillet 1987tournesol : evolution des populations de pucerons. attention à certaines parcelles tardives.
pois : attention à la tordeuse au nord de l'eure et loir. dernier traitement fongicide souhaitable sur pois de semence.
mais doux-: vol de pyrale.
flageolet protection à assurer prochainement.
cereales : peu d'évolution des pucerons. les céréales ne sont plus sensibles à ce ravageur.",AA_GC_Centre_1987_018
"- colza -pour le cher et /indre, ces informations sont diffusées également dans le cadre du club colza sopra.",AA_GC_Centre_1987_018
"maladies :^aucune évolution sensible de maladies sur siliques sur parcelles correctement protégées. de toutes façons, les cultures atteignent, ou ont atteint, le stade ""grains colorés"".
aucune intervention fongicide ne peut se justifier à cette date.",AA_GC_Centre_1987_018
- tournesol -,AA_GC_Centre_1987_018
"maladies :qla croissance rapide de ces derniers jours, ainsi que la reprise du temps chaud, ont ralenti les attaques de pourriture du bouton floral. certaines parcelles (variétés mirasol, rodéo...) sont très sérieusement touchées (dans quelques cas, plus de 50 % de boutons floraux attaqués).
➙comme indiqué dans nos bulletins précédents, aucune expérimentation fongicide menée les années passées n'a donné de résultats probants, avec ou sans huile ou mouillant.
➙ pour les années à venir, s'orienter de préférence vers des variétés plus tolérantes à ces pourritures (frankasol, maryflor...).",AA_GC_Centre_1987_018
